"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2014-7-16","4,062.12","4,089.65","4,105.01","4,046.55","59.41K","-0.76%"
"2014-7-15","4,093.11","4,089.35","4,098.28","4,063.60","66.83K","0.06%"
"2014-7-14","4,090.80","4,033.71","4,090.80","4,033.70","60.59K","1.52%"
"2014-7-11","4,029.75","3,979.73","4,033.89","3,978.10","53.08K","1.19%"
"2014-7-10","3,982.20","3,980.50","4,008.13","3,975.70","48.71K","-0.01%"
"2014-7-9","3,982.40","4,033.82","4,047.38","3,981.25","56.95K","-1.42%"
"2014-7-8","4,039.71","4,012.55","4,039.92","3,982.33","50.18K","0.63%"
"2014-7-7","4,014.49","4,004.10","4,024.37","3,992.28","51.20K","0.25%"
"2014-7-4","4,004.56","4,018.39","4,022.22","3,997.76","55.17K","-0.38%"
"2014-7-3","4,019.65","3,978.82","4,026.07","3,972.12","61.18K","1.01%"
"2014-7-2","3,979.31","3,950.47","3,979.37","3,937.24","52.97K","0.70%"
"2014-7-1","3,951.73","3,927.48","3,951.92","3,917.53","48.81K","0.68%"
"2014-6-30","3,924.90","3,895.15","3,925.44","3,889.65","49.21K","0.91%"
"2014-6-27","3,889.32","3,861.10","3,905.54","3,853.75","48.48K","0.71%"
"2014-6-26","3,861.95","3,812.91","3,863.10","3,812.91","40.55K","1.26%"
"2014-6-25","3,814.03","3,835.59","3,835.59","3,803.29","30.42K","-0.66%"
"2014-6-24","3,839.20","3,814.53","3,839.59","3,812.75","34.15K","0.61%"
"2014-6-23","3,815.88","3,790.84","3,827.83","3,790.84","32.20K","0.70%"
"2014-6-20","3,789.34","3,751.18","3,789.41","3,751.08","29.33K","0.90%"
"2014-6-19","3,755.69","3,853.59","3,860.30","3,739.41","43.35K","-2.65%"
"2014-6-18","3,858.10","3,878.69","3,881.39","3,855.23","40.69K","-0.55%"
"2014-6-17","3,879.34","3,909.62","3,909.62","3,876.23","39.86K","-0.91%"
"2014-6-16","3,914.98","3,893.92","3,915.21","3,893.17","39.30K","0.60%"
"2014-6-13","3,891.56","3,846.62","3,894.54","3,843.62","39.84K","1.08%"
"2014-6-12","3,850.11","3,851.23","3,857.91","3,832.94","35.14K","-0.21%"
"2014-6-11","3,858.05","3,838.67","3,859.03","3,832.53","31.92K","0.47%"
"2014-6-10","3,840.02","3,801.51","3,840.24","3,784.05","30.30K","1.12%"
"2014-6-9","3,797.43","3,809.59","3,830.60","3,795.17","26.82K","-0.55%"
"2014-6-6","3,818.33","3,833.38","3,837.40","3,800.09","29.93K","-0.36%"
"2014-6-5","3,832.06","3,783.88","3,832.38","3,779.99","29.58K","1.13%"
"2014-6-4","3,789.29","3,820.50","3,820.76","3,760.29","30.24K","-0.87%"
"2014-6-3","3,822.72","3,833.12","3,845.48","3,821.43","30.16K","-0.17%"
"2014-5-30","3,829.24","3,818.47","3,840.86","3,798.80","34.48K","0.19%"
"2014-5-29","3,821.87","3,862.30","3,874.10","3,821.42","37.37K","-1.03%"
"2014-5-28","3,861.59","3,818.35","3,862.10","3,813.00","36.78K","1.13%"
"2014-5-27","3,818.32","3,825.37","3,834.42","3,812.89","32.74K","-0.24%"
"2014-5-26","3,827.49","3,798.73","3,827.59","3,798.73","33.40K","1.08%"
"2014-5-23","3,786.56","3,742.99","3,786.56","3,742.98","28.88K","1.08%"
"2014-5-22","3,746.14","3,748.93","3,788.06","3,744.60","30.96K","-0.03%"
"2014-5-21","3,747.33","3,708.12","3,747.55","3,680.89","24.05K","0.85%"
"2014-5-20","3,715.71","3,720.23","3,748.75","3,708.14","24.85K","0.28%"
"2014-5-19","3,705.36","3,722.39","3,722.39","3,679.64","24.20K","-0.57%"
"2014-5-16","3,726.66","3,722.56","3,733.28","3,685.07","26.71K","-0.15%"
"2014-5-15","3,732.34","3,797.12","3,799.08","3,728.32","30.77K","-1.88%"
"2014-5-14","3,803.80","3,805.15","3,816.40","3,796.11","28.31K","-0.08%"
"2014-5-13","3,806.89","3,810.49","3,819.75","3,788.46","35.82K","-0.15%"
"2014-5-12","3,812.76","3,738.67","3,812.83","3,730.95","42.46K","2.60%"
"2014-5-9","3,716.02","3,748.49","3,752.46","3,688.05","29.49K","-1.01%"
"2014-5-8","3,754.01","3,740.25","3,798.21","3,733.75","30.52K","0.11%"
"2014-5-7","3,749.97","3,806.84","3,806.84","3,747.78","29.36K","-1.78%"
"2014-5-6","3,817.98","3,795.36","3,831.41","3,790.50","30.60K","0.52%"
"2014-5-5","3,798.29","3,761.23","3,798.36","3,746.19","28.62K","0.85%"
"2014-4-30","3,766.17","3,734.80","3,770.73","3,728.41","26.59K","0.73%"
"2014-4-29","3,738.93","3,678.62","3,739.25","3,678.01","28.30K","1.47%"
"2014-4-28","3,684.59","3,785.96","3,785.96","3,679.96","36.67K","-3.05%"
"2014-4-25","3,800.68","3,879.45","3,886.76","3,797.47","36.00K","-2.17%"
"2014-4-24","3,884.81","3,924.45","3,931.51","3,884.59","32.35K","-1.13%"
"2014-4-23","3,929.17","3,942.50","3,956.41","3,913.17","30.74K","-0.46%"
"2014-4-22","3,947.17","3,957.22","3,974.63","3,889.78","41.94K","-0.46%"
"2014-4-21","3,965.34","4,004.61","4,032.85","3,962.29","40.25K","-1.59%"
"2014-4-18","4,029.26","4,006.88","4,029.76","3,995.55","34.74K","0.36%"
"2014-4-17","4,014.94","4,025.38","4,035.37","4,012.71","38.72K","-0.12%"
"2014-4-16","4,019.88","4,010.36","4,026.76","3,992.50","38.11K","-0.05%"
"2014-4-15","4,021.91","4,050.33","4,050.33","4,015.09","45.46K","-0.73%"
"2014-4-14","4,051.33","4,019.50","4,051.49","4,018.74","41.57K","0.75%"
"2014-4-11","4,021.19","4,021.96","4,031.21","4,001.80","43.25K","-0.44%"
"2014-4-10","4,038.84","4,022.05","4,052.84","4,012.66","51.17K","0.50%"
"2014-4-9","4,018.55","3,987.43","4,019.08","3,987.43","43.69K","0.93%"
"2014-4-8","3,981.63","3,927.51","3,981.63","3,918.98","42.62K","1.08%"
"2014-4-4","3,939.23","3,888.73","3,939.61","3,881.96","38.20K","1.10%"
"2014-4-3","3,896.28","3,902.07","3,919.17","3,880.40","42.34K","-0.15%"
"2014-4-2","3,902.04","3,901.19","3,922.08","3,891.55","43.98K","0.07%"
"2014-4-1","3,899.49","3,836.50","3,899.66","3,835.23","34.66K","1.53%"
"2014-3-31","3,840.54","3,865.00","3,878.00","3,815.74","38.34K","-0.64%"
"2014-3-28","3,865.29","3,935.20","3,951.73","3,855.48","53.46K","-2.00%"
"2014-3-27","3,944.04","3,994.82","3,996.25","3,943.79","49.46K","-1.44%"
"2014-3-26","4,001.50","3,997.17","4,009.88","3,987.19","46.28K","0.26%"
"2014-3-25","3,991.14","3,977.88","4,007.94","3,967.62","53.67K","0.13%"
"2014-3-24","3,985.86","3,954.05","3,995.86","3,944.69","54.20K","0.85%"
"2014-3-21","3,952.39","3,857.82","3,954.26","3,828.92","52.36K","1.96%"
"2014-3-20","3,876.58","3,973.15","4,000.37","3,876.43","49.86K","-2.62%"
"2014-3-19","3,980.67","3,979.25","3,980.74","3,944.09","42.67K","-0.21%"
"2014-3-18","3,989.20","3,970.66","4,009.35","3,968.89","44.27K","0.56%"
"2014-3-17","3,967.15","3,889.90","3,967.85","3,889.90","39.29K","2.01%"
"2014-3-14","3,888.98","3,891.20","3,913.50","3,860.32","35.14K","-0.47%"
"2014-3-13","3,907.15","3,865.92","3,907.85","3,861.71","37.07K","1.07%"
"2014-3-12","3,865.66","3,857.58","3,894.06","3,803.73","41.22K","0.04%"
"2014-3-11","3,864.26","3,848.17","3,889.24","3,826.93","39.94K","0.10%"
"2014-3-10","3,860.24","3,981.51","3,981.51","3,856.10","49.67K","-3.79%"
"2014-3-7","4,012.45","4,032.14","4,051.03","3,992.94","45.69K","-0.50%"
"2014-3-6","4,032.76","4,030.65","4,042.21","3,980.28","48.19K","-0.12%"
"2014-3-5","4,037.78","4,064.96","4,075.75","4,031.92","53.14K","-0.27%"
"2014-3-4","4,048.72","4,045.20","4,061.83","4,016.03","42.94K","-0.25%"
"2014-3-3","4,058.80","3,975.54","4,059.19","3,969.30","51.29K","2.08%"
"2014-2-28","3,975.93","3,926.77","3,976.13","3,874.72","46.60K","1.05%"
"2014-2-27","3,934.73","3,992.72","4,053.85","3,932.31","54.51K","-1.32%"
"2014-2-26","3,987.48","3,941.12","3,988.06","3,883.96","48.86K","0.66%"
"2014-2-25","3,961.44","4,109.49","4,141.26","3,937.17","65.67K","-3.52%"
"2014-2-24","4,105.79","4,102.56","4,105.79","4,043.51","51.24K","-0.39%"
"2014-2-21","4,121.92","4,142.30","4,156.79","4,085.82","48.02K","-0.65%"
"2014-2-20","4,149.07","4,211.70","4,221.63","4,139.20","62.56K","-1.40%"
"2014-2-19","4,207.99","4,206.02","4,232.88","4,180.91","61.22K","0.01%"
"2014-2-18","4,207.70","4,216.61","4,219.03","4,188.07","63.91K","-0.12%"
"2014-2-17","4,212.74","4,152.04","4,213.14","4,152.04","62.47K","1.90%"
"2014-2-14","4,134.16","4,063.79","4,134.23","4,060.09","50.63K","1.72%"
"2014-2-13","4,064.42","4,123.22","4,137.59","4,064.42","61.05K","-1.48%"
"2014-2-12","4,125.41","4,083.82","4,125.71","4,064.35","59.04K","1.10%"
"2014-2-11","4,080.38","4,081.54","4,099.77","4,031.95","61.88K","0.14%"
"2014-2-10","4,074.63","3,972.86","4,074.63","3,972.86","57.76K","2.96%"
"2014-2-7","3,957.67","3,864.89","3,957.93","3,854.98","34.04K","1.86%"
"2014-1-30","3,885.42","3,900.01","3,908.61","3,877.57","28.55K","-0.59%"
"2014-1-29","3,908.45","3,878.31","3,913.12","3,878.31","33.01K","0.89%"
"2014-1-28","3,873.81","3,882.01","3,906.57","3,847.03","31.95K","-0.21%"
"2014-1-27","3,881.95","3,867.57","3,916.67","3,854.87","42.64K","-0.02%"
"2014-1-24","3,882.67","3,817.08","3,890.53","3,811.14","45.79K","1.49%"
"2014-1-23","3,825.49","3,801.75","3,841.03","3,795.48","40.71K","0.70%"
"2014-1-22","3,799.04","3,707.08","3,799.06","3,707.03","41.85K","2.67%"
"2014-1-21","3,700.11","3,645.34","3,700.59","3,645.34","28.50K","1.54%"
"2014-1-20","3,644.12","3,666.30","3,680.01","3,627.65","23.81K","-0.76%"
"2014-1-17","3,671.91","3,704.36","3,704.96","3,669.59","25.33K","-1.14%"
"2014-1-16","3,714.31","3,709.38","3,738.08","3,703.19","29.58K","0.17%"
"2014-1-15","3,708.14","3,681.04","3,708.54","3,675.64","29.48K","0.67%"
"2014-1-14","3,683.53","3,610.64","3,683.53","3,601.99","28.57K","1.98%"
"2014-1-13","3,612.02","3,628.53","3,657.69","3,588.74","27.84K","-0.46%"
"2014-1-10","3,628.63","3,685.02","3,689.19","3,619.68","31.39K","-1.82%"
"2014-1-9","3,696.02","3,732.86","3,768.62","3,693.64","33.35K","-1.13%"
"2014-1-8","3,738.20","3,735.50","3,768.50","3,726.11","31.94K","0.12%"
"2014-1-7","3,733.66","3,699.90","3,740.72","3,688.42","27.21K","0.61%"
"2014-1-6","3,710.90","3,806.58","3,806.58","3,709.91","34.51K","-2.76%"
"2014-1-3","3,816.32","3,841.22","3,843.36","3,802.99","34.82K","-0.82%"
"2014-1-2","3,847.88","3,823.32","3,848.25","3,813.81","30.80K","0.49%"
"2013-12-31","3,829.10","3,805.70","3,829.80","3,789.82","29.28K","0.42%"
"2013-12-30","3,813.00","3,815.68","3,828.97","3,803.79","31.65K","0.32%"
"2013-12-27","3,800.77","3,737.65","3,809.47","3,734.65","32.22K","1.54%"
"2013-12-26","3,743.13","3,809.50","3,809.50","3,741.61","33.12K","-1.72%"
"2013-12-25","3,808.45","3,766.20","3,808.46","3,756.71","26.95K","1.05%"
"2013-12-24","3,768.70","3,746.65","3,799.77","3,738.76","28.61K","0.69%"
"2013-12-23","3,742.74","3,745.94","3,757.39","3,687.40","26.69K","-0.11%"
"2013-12-20","3,747.00","3,792.68","3,807.55","3,736.40","29.20K","-1.27%"
"2013-12-19","3,795.02","3,840.28","3,859.22","3,793.40","28.18K","-1.02%"
"2013-12-18","3,834.04","3,836.02","3,855.36","3,819.07","26.98K","0.00%"
"2013-12-17","3,834.03","3,854.78","3,867.78","3,824.97","31.88K","-0.61%"
"2013-12-16","3,857.71","3,929.38","3,932.60","3,854.47","41.05K","-1.73%"
"2013-12-13","3,925.43","3,901.99","3,932.89","3,886.97","35.90K","0.22%"
"2013-12-12","3,916.96","3,903.45","3,943.03","3,900.95","39.09K","0.26%"
"2013-12-11","3,906.78","3,941.90","3,941.90","3,878.33","46.19K","-1.11%"
"2013-12-10","3,950.49","3,948.57","3,965.16","3,930.00","45.88K","0.07%"
"2013-12-9","3,947.70","3,928.16","3,948.06","3,924.81","40.11K","0.74%"
"2013-12-6","3,918.78","3,924.64","3,941.54","3,906.80","42.82K","-0.25%"
"2013-12-5","3,928.72","3,931.14","3,944.70","3,911.27","49.52K","-0.11%"
"2013-12-4","3,933.00","3,856.35","3,959.11","3,852.47","64.14K","1.89%"
"2013-12-3","3,859.96","3,755.19","3,861.16","3,750.96","46.94K","2.36%"
"2013-12-2","3,770.86","3,870.03","3,905.68","3,737.32","66.78K","-4.45%"
"2013-11-29","3,946.38","3,924.42","3,947.91","3,919.73","48.47K","0.60%"
"2013-11-28","3,922.67","3,897.25","3,945.53","3,895.11","55.45K","0.85%"
"2013-11-27","3,889.76","3,843.65","3,890.05","3,837.14","47.22K","1.15%"
"2013-11-26","3,845.68","3,837.87","3,855.97","3,822.13","42.95K","0.16%"
"2013-11-25","3,839.60","3,834.81","3,874.10","3,824.65","46.44K","-0.08%"
"2013-11-22","3,842.76","3,868.50","3,880.72","3,835.92","49.02K","-0.59%"
"2013-11-21","3,865.41","3,865.57","3,878.24","3,838.54","53.99K","-0.34%"
"2013-11-20","3,878.58","3,842.25","3,878.70","3,827.38","48.58K","1.00%"
"2013-11-19","3,840.37","3,830.45","3,851.57","3,814.52","50.88K","0.33%"
"2013-11-18","3,827.88","3,759.12","3,828.02","3,755.50","56.26K","2.45%"
"2013-11-15","3,736.45","3,661.28","3,766.36","3,661.28","48.83K","2.09%"
"2013-11-14","3,659.83","3,602.85","3,660.04","3,575.84","33.11K","1.33%"
"2013-11-13","3,611.76","3,677.35","3,677.35","3,611.76","32.96K","-1.87%"
"2013-11-12","3,680.54","3,645.37","3,681.07","3,634.87","30.06K","0.95%"
"2013-11-11","3,645.84","3,626.19","3,659.66","3,600.08","27.36K","0.44%"
"2013-11-8","3,629.94","3,670.35","3,678.23","3,618.93","34.95K","-1.50%"
"2013-11-7","3,685.04","3,722.24","3,734.86","3,677.53","34.82K","-1.39%"
"2013-11-6","3,737.11","3,768.73","3,799.83","3,737.11","45.10K","-1.07%"
"2013-11-5","3,777.40","3,719.94","3,777.63","3,688.21","39.50K","1.32%"
"2013-11-4","3,728.19","3,705.45","3,744.59","3,705.43","32.85K","0.70%"
"2013-11-1","3,702.45","3,698.47","3,720.44","3,661.74","33.39K","-0.31%"
"2013-10-31","3,713.83","3,757.81","3,757.81","3,710.69","41.79K","-1.34%"
"2013-10-30","3,764.45","3,694.31","3,764.60","3,688.39","41.55K","1.64%"
"2013-10-29","3,703.86","3,801.93","3,827.12","3,600.43","55.74K","-2.75%"
"2013-10-28","3,808.70","3,820.67","3,828.72","3,785.91","39.57K","-0.34%"
"2013-10-25","3,821.78","3,902.23","3,916.92","3,796.07","49.91K","-1.96%"
"2013-10-24","3,898.16","3,914.24","3,933.73","3,889.34","44.94K","-0.66%"
"2013-10-23","3,924.22","4,026.56","4,039.42","3,906.51","67.71K","-2.54%"
"2013-10-22","4,026.52","4,070.66","4,089.10","4,014.27","73.65K","-1.04%"
"2013-10-21","4,069.03","3,977.26","4,069.22","3,968.39","66.06K","2.48%"
"2013-10-18","3,970.64","3,954.58","3,978.34","3,937.24","50.78K","0.35%"
"2013-10-17","3,956.96","3,980.47","4,010.62","3,944.97","66.32K","-0.16%"
"2013-10-16","3,963.21","4,063.82","4,063.82","3,941.59","77.84K","-2.72%"
"2013-10-15","4,074.08","4,074.83","4,080.11","4,043.79","75.67K","0.14%"
"2013-10-14","4,068.32","4,034.19","4,069.78","4,024.59","74.69K","1.03%"
"2013-10-11","4,026.92","3,975.11","4,027.32","3,975.11","72.02K","1.70%"
"2013-10-10","3,959.63","3,990.78","4,000.49","3,947.84","69.81K","-0.54%"
"2013-10-9","3,981.06","3,928.40","3,981.45","3,915.73","60.21K","1.09%"
"2013-10-8","3,938.07","3,875.52","3,938.07","3,866.68","55.13K","1.68%"
"2013-9-30","3,872.89","3,834.17","3,873.49","3,834.01","39.46K","1.31%"
"2013-9-27","3,822.76","3,805.50","3,841.54","3,802.90","43.55K","0.38%"
"2013-9-26","3,808.22","3,879.48","3,883.39","3,806.64","59.03K","-2.08%"
"2013-9-25","3,889.22","3,899.61","3,930.60","3,881.60","70.19K","-0.37%"
"2013-9-24","3,903.52","3,897.41","3,915.98","3,864.44","65.08K","0.10%"
"2013-9-23","3,899.63","3,830.95","3,899.86","3,830.95","56.53K","2.03%"
"2013-9-18","3,822.12","3,780.70","3,823.01","3,776.70","44.46K","0.95%"
"2013-9-17","3,786.29","3,851.66","3,851.66","3,785.23","57.56K","-1.76%"
"2013-9-16","3,854.21","3,852.36","3,870.73","3,836.41","55.68K","0.11%"
"2013-9-13","3,849.82","3,846.45","3,858.43","3,825.18","64.87K","0.12%"
"2013-9-12","3,845.07","3,824.75","3,857.52","3,815.74","67.27K","0.28%"
"2013-9-11","3,834.26","3,876.59","3,876.77","3,814.28","88.03K","-0.95%"
"2013-9-10","3,870.92","3,836.47","3,871.19","3,832.32","81.06K","1.02%"
"2013-9-9","3,831.93","3,799.45","3,835.48","3,793.11","72.93K","1.03%"
"2013-9-6","3,792.83","3,758.90","3,799.07","3,754.64","60.60K","0.80%"
"2013-9-5","3,762.57","3,749.94","3,776.00","3,741.46","60.68K","0.20%"
"2013-9-4","3,755.24","3,747.23","3,766.41","3,734.78","62.36K","0.28%"
"2013-9-3","3,744.87","3,685.34","3,745.23","3,680.15","59.63K","1.49%"
"2013-9-2","3,689.96","3,674.68","3,695.09","3,633.46","62.86K","0.70%"
"2013-8-30","3,664.15","3,702.85","3,727.30","3,645.36","77.07K","-1.00%"
"2013-8-29","3,701.08","3,703.05","3,715.85","3,679.08","62.94K","-0.08%"
"2013-8-28","3,703.92","3,707.53","3,740.13","3,680.50","70.21K","-0.76%"
"2013-8-27","3,732.10","3,702.58","3,732.22","3,691.16","57.47K","0.77%"
"2013-8-26","3,703.59","3,629.36","3,703.79","3,627.31","53.52K","2.08%"
"2013-8-23","3,627.97","3,644.68","3,654.73","3,560.13","54.84K","-0.23%"
"2013-8-22","3,636.47","3,621.89","3,650.11","3,615.71","46.13K","0.25%"
"2013-8-21","3,627.50","3,596.93","3,627.91","3,577.82","42.62K","0.77%"
"2013-8-20","3,599.64","3,606.61","3,634.05","3,580.19","43.16K","-0.26%"
"2013-8-19","3,609.03","3,528.91","3,609.17","3,522.15","38.47K","1.54%"
"2013-8-16","3,554.35","3,611.28","3,688.69","3,550.82","53.64K","-2.12%"
"2013-8-15","3,631.32","3,674.65","3,686.26","3,629.34","43.74K","-1.35%"
"2013-8-14","3,681.08","3,694.68","3,706.77","3,662.04","52.98K","-0.39%"
"2013-8-13","3,695.55","3,677.12","3,695.56","3,669.49","52.65K","0.53%"
"2013-8-12","3,676.19","3,629.51","3,676.20","3,628.95","56.49K","1.59%"
"2013-8-9","3,618.74","3,611.78","3,637.91","3,570.78","44.36K","0.36%"
"2013-8-8","3,605.85","3,589.16","3,627.25","3,577.58","42.45K","0.27%"
"2013-8-7","3,596.32","3,628.00","3,644.21","3,589.34","52.62K","-0.96%"
"2013-8-6","3,631.12","3,589.52","3,638.71","3,581.53","49.80K","1.07%"
"2013-8-5","3,592.54","3,531.65","3,592.87","3,528.85","41.72K","1.67%"
"2013-8-2","3,533.61","3,535.89","3,563.19","3,528.64","47.26K","0.35%"
"2013-8-1","3,521.15","3,435.08","3,521.16","3,429.72","44.23K","2.64%"
"2013-7-31","3,430.74","3,428.13","3,462.10","3,418.71","35.83K","0.57%"
"2013-7-30","3,411.22","3,426.96","3,449.54","3,349.55","36.59K","-0.45%"
"2013-7-29","3,426.59","3,477.26","3,484.64","3,423.77","39.19K","-1.93%"
"2013-7-26","3,494.16","3,486.96","3,520.49","3,449.61","39.36K","-0.12%"
"2013-7-25","3,498.24","3,561.51","3,572.55","3,496.31","50.87K","-1.91%"
"2013-7-24","3,566.28","3,536.16","3,575.00","3,500.08","56.55K","0.60%"
"2013-7-23","3,544.97","3,470.60","3,545.05","3,470.60","53.54K","2.42%"
"2013-7-22","3,461.28","3,374.57","3,461.70","3,359.39","41.99K","1.97%"
"2013-7-19","3,394.31","3,479.53","3,510.11","3,394.31","50.99K","-2.50%"
"2013-7-18","3,481.20","3,476.18","3,505.19","3,445.33","45.98K","-0.11%"
"2013-7-17","3,485.07","3,529.71","3,552.37","3,474.36","50.05K","-1.45%"
"2013-7-16","3,536.31","3,496.73","3,536.31","3,474.36","49.32K","1.23%"
"2013-7-15","3,493.44","3,432.26","3,493.72","3,431.50","46.59K","1.99%"
"2013-7-12","3,425.14","3,453.44","3,490.50","3,424.28","51.81K","-0.89%"
"2013-7-11","3,455.88","3,364.84","3,484.79","3,364.23","63.32K","2.81%"
"2013-7-10","3,361.40","3,259.85","3,361.40","3,257.90","41.86K","3.11%"
"2013-7-9","3,259.91","3,231.70","3,263.39","3,210.73","30.10K","0.60%"
"2013-7-8","3,240.48","3,322.14","3,322.14","3,240.11","39.95K","-3.89%"
"2013-7-5","3,371.53","3,392.58","3,427.98","3,371.31","43.95K","-0.56%"
"2013-7-4","3,390.49","3,342.01","3,427.38","3,325.27","46.94K","0.78%"
"2013-7-3","3,364.18","3,346.11","3,372.63","3,288.02","44.31K","0.15%"
"2013-7-2","3,359.05","3,304.99","3,359.12","3,295.33","40.39K","1.65%"
"2013-7-1","3,304.59","3,226.62","3,304.59","3,210.66","35.33K","2.12%"
"2013-6-28","3,235.98","3,212.25","3,292.91","3,176.24","38.64K","0.09%"
"2013-6-27","3,233.22","3,293.08","3,339.86","3,231.15","44.97K","-1.60%"
"2013-6-26","3,285.82","3,222.68","3,285.82","3,200.16","39.90K","2.07%"
"2013-6-25","3,219.13","3,202.66","3,243.40","2,981.69","51.55K","-0.43%"
"2013-6-24","3,232.96","3,439.87","3,439.87","3,200.67","40.54K","-6.20%"
"2013-6-21","3,446.48","3,401.47","3,464.59","3,347.76","32.29K","-0.53%"
"2013-6-20","3,465.00","3,562.13","3,566.36","3,463.13","33.02K","-3.30%"
"2013-6-19","3,583.30","3,588.77","3,588.77","3,525.45","32.90K","-0.62%"
"2013-6-18","3,605.76","3,594.90","3,613.03","3,557.46","31.33K","0.34%"
"2013-6-17","3,593.37","3,593.51","3,620.95","3,565.28","35.65K","0.23%"
"2013-6-14","3,584.98","3,519.37","3,591.25","3,519.33","34.64K","1.99%"
"2013-6-13","3,515.05","3,573.90","3,573.90","3,446.25","37.24K","-2.80%"
"2013-6-7","3,616.21","3,690.96","3,701.22","3,593.97","40.71K","-1.97%"
"2013-6-6","3,688.74","3,742.50","3,742.50","3,686.25","38.81K","-1.77%"
"2013-6-5","3,755.15","3,733.95","3,759.52","3,718.12","36.62K","0.41%"
"2013-6-4","3,739.72","3,809.56","3,811.65","3,707.56","49.25K","-1.96%"
"2013-6-3","3,814.51","3,836.77","3,855.79","3,803.36","48.39K","-0.70%"
"2013-5-31","3,841.22","3,867.59","3,884.68","3,840.70","55.07K","-0.62%"
"2013-5-30","3,865.13","3,843.16","3,872.26","3,835.22","54.46K","0.23%"
"2013-5-29","3,856.32","3,830.22","3,858.92","3,828.29","58.32K","0.75%"
"2013-5-28","3,827.78","3,820.24","3,829.97","3,770.65","60.07K","0.19%"
"2013-5-27","3,820.43","3,784.47","3,820.59","3,782.27","55.53K","1.01%"
"2013-5-24","3,782.07","3,723.62","3,782.17","3,723.62","50.24K","1.55%"
"2013-5-23","3,724.23","3,740.44","3,783.97","3,716.29","57.81K","-0.84%"
"2013-5-22","3,755.87","3,782.97","3,795.17","3,740.22","65.31K","-0.82%"
"2013-5-21","3,787.06","3,733.67","3,787.10","3,727.67","67.69K","1.32%"
"2013-5-20","3,737.75","3,700.09","3,740.58","3,686.76","66.80K","1.26%"
"2013-5-17","3,691.40","3,632.61","3,695.24","3,631.26","59.40K","1.53%"
"2013-5-16","3,635.76","3,594.30","3,647.49","3,578.09","52.39K","1.07%"
"2013-5-15","3,597.11","3,549.74","3,597.24","3,548.55","36.49K","1.35%"
"2013-5-14","3,549.30","3,586.32","3,586.32","3,524.58","38.08K","-1.15%"
"2013-5-13","3,590.76","3,577.29","3,591.09","3,565.49","39.47K","0.38%"
